KEY	SEVERITY	TYPE	COMPONENT	LINE	MESSAGE
AZnD6aizE_2A7xMuD-Xw	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1954	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-Xx	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1965	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-Xy	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1965	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X0	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1968	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X1	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1970	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-X2	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1971	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X3	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1975	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X4	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1975	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-X6	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1980	Handle this exception or don't catch it at all.
AZnD6aizE_2A7xMuD-X7	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1996	Prefer `.dataset` over `getAttribute(â¦)`.
AZnD6aizE_2A7xMuD-X8	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	1996	Prefer `globalThis` over `window`.
AZnD6aizE_2A7xMuD-YA	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/navigation.js	2179	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-YY	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	1	Unexpected var, use let or const instead.
AZnD6ajNE_2A7xMuD-YZ	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	2	Unexpected var, use let or const instead.
AZnD6ajNE_2A7xMuD-Ya	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	5	Remove this unused import of 'ALLOWED_SETTINGS_KEYS'.
AZnD6ajNE_2A7xMuD-Yb	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	19	Refactor this function to reduce its Cognitive Complexity from 76 to the 15 allowed.
AZnD6ajNE_2A7xMuD-Ye	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	26	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Yh	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	31	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Yp	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	68	Unnecessary use of boolean literals in conditional expression.
AZnD6ajNE_2A7xMuD-Yq	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	68	Extract this nested ternary operation into an independent statement.
AZnD6ajNE_2A7xMuD-Yr	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	71	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Ys	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	71	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Yx	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	93	Remove the declaration of the unused 'savedSettings' variable.
AZnD6ajNE_2A7xMuD-Yy	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	93	Remove this useless assignment to variable "savedSettings".
AZnD6ajNE_2A7xMuD-Yz	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	96	Handle this exception or don't catch it at all.
AZnD6ajNE_2A7xMuD-Y1	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	111	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y2	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	115	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajNE_2A7xMuD-Y4	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	125	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-Y5	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	125	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-ZA	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	172	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-ZB	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	172	Prefer `globalThis` over `window`.
AZnD6ajNE_2A7xMuD-ZE	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	183	Duplicate name 'sanitizeSettingsManual'.
AZnD6ajOE_2A7xMuD-ZH	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	222	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZI	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	227	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6ajOE_2A7xMuD-ZJ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	235	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-ZK	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	237	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-ZL	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	252	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZM	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	253	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-ZN	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	254	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6ajOE_2A7xMuD-ZS	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	269	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZQ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	270	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-ZR	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	271	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6ajOE_2A7xMuD-ZV	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	274	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZT	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	275	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-ZU	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	276	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6ajOE_2A7xMuD-ZY	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	280	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZW	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	281	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-ZX	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	282	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6ajOE_2A7xMuD-ZP	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	285	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-ZZ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	286	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-Za	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	298	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zb	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	299	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-Zc	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	304	Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.
AZnD6ajOE_2A7xMuD-Zd	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	306	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Ze	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	307	Unexpected negated condition.
AZnD6ajOE_2A7xMuD-Zm	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	341	Handle this exception or don't catch it at all.
AZnD6ajOE_2A7xMuD-Zq	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	352	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Zr	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	353	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zs	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	353	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zv	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	361	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Zw	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	363	Remove the declaration of the unused 'sanitizedTheme' variable.
AZnD6ajOE_2A7xMuD-Zx	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	363	Remove this useless assignment to variable "sanitizedTheme".
AZnD6ajOE_2A7xMuD-Zy	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	364	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Z1	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	382	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z2	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	392	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Z6	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	412	Prefer `globalThis` over `window`.
AZnD6ajOE_2A7xMuD-Z7	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	414	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Z8	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	416	Remove the declaration of the unused 'newTheme' variable.
AZnD6ajOE_2A7xMuD-Z9	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	416	Remove this useless assignment to variable "newTheme".
AZnD6ajOE_2A7xMuD-Z-	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	422	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-Z_	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	429	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-aA	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	435	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajOE_2A7xMuD-aC	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/settings.js	450	Duplicate name 'getSettingsForPage'.
AZnD6ajlE_2A7xMuD-aL	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	1	Unexpected var, use let or const instead.
AZnD6ajlE_2A7xMuD-aM	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	2	Unexpected var, use let or const instead.
AZnD6ajlE_2A7xMuD-aR	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	201	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6ajlE_2A7xMuD-aS	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	206	Handle this exception or don't catch it at all.
AZnD6ajlE_2A7xMuD-aV	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	313	Handle this exception or don't catch it at all.
AZnD6ajlE_2A7xMuD-aW	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	358	Handle this exception or don't catch it at all.
AZnD6ajlE_2A7xMuD-aX	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	446	Handle this exception or don't catch it at all.
AZnD6ajlE_2A7xMuD-aY	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	517	Remove the declaration of the unused 'strategy' variable.
AZnD6ajlE_2A7xMuD-aZ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	517	Remove this useless assignment to variable "strategy".
AZnD6ajlE_2A7xMuD-ac	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/modules/steam-games.js	619	Unexpected negated condition.
AZnD6al3E_2A7xMuD-fe	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	1	Unexpected var, use let or const instead.
AZnD6al3E_2A7xMuD-ff	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	2	Unexpected var, use let or const instead.
AZnD6al3E_2A7xMuD-fh	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	132	Prefer `globalThis` over `window`.
AZnD6al3E_2A7xMuD-fi	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	141	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fj	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	144	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fk	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	151	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fn	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	195	Handle this exception or don't catch it at all.
AZnD6al3E_2A7xMuD-fq	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	281	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fr	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	295	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fs	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	316	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fu	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	338	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6al3E_2A7xMuD-fw	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	371	Handle this exception or don't catch it at all.
AZnD6al3E_2A7xMuD-f4	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/performance.js	645	Prefer `globalThis.window` over `window`.
AZnD6alfE_2A7xMuD-ez	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	1	Unexpected var, use let or const instead.
AZnD6alfE_2A7xMuD-e0	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	2	Unexpected var, use let or const instead.
AZnD6alfE_2A7xMuD-e1	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	5	Remove this unused import of 't'.
AZnD6alfE_2A7xMuD-e5	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	23	Prefer top-level await over using a promise chain.
AZnD6alfE_2A7xMuD-fA	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	55	Prefer `globalThis` over `window`.
AZnD6alfE_2A7xMuD-fC	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	61	Review this redundant assignment: "currentLanguage" already holds the assigned value along all execution paths.
AZnD6alfE_2A7xMuD-fH	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	114	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6alfE_2A7xMuD-fL	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	169	Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.
AZnD6alfE_2A7xMuD-fM	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	182	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6alfE_2A7xMuD-fQ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	250	Prefer `globalThis` over `window`.
AZnD6alfE_2A7xMuD-fR	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	250	Prefer `globalThis` over `window`.
AZnD6alfE_2A7xMuD-fU	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	264	Prefer `globalThis` over `window`.
AZnD6alfE_2A7xMuD-fb	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/setup.js	297	Prefer `.dataset` over `setAttribute(â¦)`.
AZnD6arFE_2A7xMuD-g5	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:Scripts/strip-comments.mjs	47	Prefer top-level await over using a promise chain.
AZnD6apnE_2A7xMuD-ga	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	123	'(from: number, length?: number): string' is deprecated.
AZnD6ap9E_2A7xMuD-gp	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/security-manager.js	283	Prefer `globalThis` over `global`.
AZnD6ap9E_2A7xMuD-gq	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/security-manager.js	284	Prefer `globalThis` over `global`.
AZnD6apFE_2A7xMuD-gK	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/workers/fileOperations-worker.js	48	Unexpected lexical declaration in case block.
AZnD6apFE_2A7xMuD-gL	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/workers/fileOperations-worker.js	60	Unexpected lexical declaration in case block.
AZnD6apFE_2A7xMuD-gM	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/workers/fileOperations-worker.js	76	Unexpected lexical declaration in case block.
AZnD6apFE_2A7xMuD-gN	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/workers/fileOperations-worker.js	80	Unexpected lexical declaration in case block.
AZnD6apFE_2A7xMuD-gO	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/main/modules/workers/fileOperations-worker.js	288	Either remove this useless object instantiation of "FileOperationsWorker" or use it.
AZnD6alIE_2A7xMuD-eB	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	41	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6alIE_2A7xMuD-eC	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	42	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6alIE_2A7xMuD-eE	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	77	Prefer `.at(â¦)` over `[â¦.length - index]`.
AZnD6alIE_2A7xMuD-eF	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	220	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnD6alIE_2A7xMuD-eQ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	471	Prefer `globalThis` over `window`.
AZnD6alIE_2A7xMuD-eS	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/scripts/animations.js	479	Remove the declaration of the unused 'rect' variable.
